report_id,duplicate_check,duplicate_rank,confidence,notes,error
132.0,TRUE,1,0.95,"Le immagini mostrano lo stesso pannello di polistirolo con stessa disposizione e stessa superficie, confermando che si tratta dello stesso oggetto rifiuto. La descrizione del report è coerente con la categoria di rifiuto identificata nei candidati.",
143.0,TRUE,1,0.9,"Le immagini mostrano lo stesso cumulo di sacco nero di rifiuti, con la stessa disposizione e lo stesso elemento distintivo (sacco di rifiuti). La descrizione del report è coerente con la prima immagine.",
159.0,TRUE,1,0.9,Le immagini mostrano lo stesso cumulo di tessuti neri con stessa disposizione e stessa elementi distintivi; la descrizione è coerente.,
170.0,TRUE,1,0.9,Le immagini mostrano lo stesso cumulo di paraurto di una macchina con stessa disposizione e stessa dimensione; la descrizione è coerente.,
192.0,TRUE,1,0.95,"Le immagini mostrano lo stesso cumulo di lamiera con lo stesso contesto circostante e lo stesso elemento distintivo (la lamiera curva). La descrizione del report è coerente con la categoria di rifiuti 'construction materials, other'.",
216.0,TRUE,1,0.9,"Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso contenuto (textile, carta, sacchi di plastica, barattoli di veleni per l'agricoltura) e la stessa disposizione. La descrizione del report è coerente con il contenuto visivo.",
224.0,TRUE,1,0.9,Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso sacco nero e lo stesso contenuto di polistirolo. La descrizione del report è coerente con la prima immagine.,
232.0,TRUE,1,0.9,"Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso contenuto (plastica, tessuti, metallo) e lo stesso contesto (in mezzo alla vegetazione). La descrizione del report è coerente con la prima immagine.",
239.0,TRUE,1,0.9,Le immagini mostrano lo stesso cumulo con lo stesso elemento distintivo (un sacco nero e un straccio) e lo stesso contesto (piante verdi e erba). La descrizione del report è coerente con la prima immagine.,
242.0,TRUE,1,0.9,"Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso elemento distintivo (la ruota), stessa disposizione e contesto generale. La descrizione 'una ruota e plastica' è coerente con la presenza di una ruota e di rifiuti plastici nella prima immagine.",
270.0,FALSE,,,"Le immagini mostrano un contenitore di carta con scarti metallici, mentre i candidati recuperati mostrano rifiuti di varie categorie come carta, plastica, vetro, materiali da costruzione e apparecchi elettronici. Le immagini non mostrano lo stesso evento/scena/soggetto, quindi non sono duplicati.",
287.0,TRUE,1,0.9,Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso contenuto principale (plastica e rifiuti non identificati) e la stessa disposizione. La descrizione del report è coerente con la presenza di plastica e rifiuti non identificati.,
289.0,TRUE,1,0.9,"Le immagini mostrano lo stesso materasso dentro a un fosso, con lo stesso cumulo di rifiuti e lo stesso contesto. La descrizione del report è coerente con le immagini.",
294.0,TRUE,1,0.95,"Le immagini mostrano lo stesso cumulo di rifiuti con lo stesso contenuto (plastic, paper, other) e lo stesso contesto (fuori strada). La disposizione e gli elementi distintivi sono gli stessi, anche se le immagini sono scattate da angoli leggermente diversi.",
297.0,FALSE,,,"Le immagini mostrano un sacchetto di plastica con scritte rosse, ma non è possibile determinare se si tratta dello stesso sacchetto visto da un angolo diverso o se si tratta di un sacchetto diverso con scritte simili. La descrizione generica del report non fornisce informazioni sufficienti per confermare o negare la duplicazione.",
311.0,FALSE,,,"Le immagini mostrano un cumulo di sacchi di immondizia, ma non ci sono evidenze chiare che questi siano lo stesso evento/scena/soggetto. Le immagini sono diverse per dimensione e disposizione dei sacchi, e non ci sono elementi distintivi comuni tra le due immagini.",
